user_id,device_type,region,account_age_days
user_02377,Android budget,Western Europe,45
user_02378,Android budget,Southeast Asia,191
user_02379,Android flagship,Eastern Europe,486
user_02380,Android flagship,Southeast Asia,70
user_02381,Android mid-range,North America,276
user_02382,iOS,North America,236
user_02383,Android flagship,Southeast Asia,576
user_02384,iOS,Eastern Europe,133
user_02385,Android mid-range,South Asia,17
user_02386,Android mid-range,Latin America,945
user_02387,Android mid-range,Southeast Asia,1161
user_02388,iOS,Eastern Europe,1066
user_02389,Android mid-range,Latin America,12
user_02390,iOS,Latin America,68
user_02391,Android mid-range,South Asia,466
user_02392,Android budget,Latin America,62
user_02393,Android mid-range,Latin America,52
user_02394,Android budget,North America,331
user_02395,iOS,South Asia,30
user_02396,Android budget,Latin America,131
user_02397,Android flagship,North America,1097
user_02398,iOS,Eastern Europe,147
user_02399,Android budget,North America,118
user_02400,Android mid-range,North America,12
user_02401,Android mid-range,Western Europe,8
user_02402,iOS,Eastern Europe,1172
user_02403,Android budget,Eastern Europe,485
user_02404,Android budget,Eastern Europe,63
user_02405,Android budget,Western Europe,36
user_02406,Android flagship,Western Europe,87
user_02407,Android budget,Southeast Asia,117
user_02408,Android mid-range,Southeast Asia,172
user_02409,Android mid-range,Latin America,47
user_02410,Android budget,North America,47
user_02411,Android budget,North America,317
user_02412,Android budget,Western Europe,983
user_02413,Android mid-range,Western Europe,72
user_02414,iOS,Southeast Asia,438
user_02415,iOS,Latin America,140
user_02416,Android budget,Southeast Asia,314
user_02417,Android budget,North America,65
user_02418,Android budget,North America,1141
user_02419,iOS,Southeast Asia,727
user_02420,Android flagship,Latin America,931
user_02421,Android budget,Western Europe,7
user_02422,Android flagship,Western Europe,466
user_02423,Android mid-range,South Asia,778
user_02424,Android flagship,Eastern Europe,89
user_02425,Android mid-range,Western Europe,17
user_02426,iOS,North America,71
user_02427,Android mid-range,North America,124
user_02428,iOS,North America,6
user_02429,Android mid-range,Western Europe,404
user_02430,Android budget,Latin America,144
user_02431,Android budget,Western Europe,23
user_02432,Android budget,Eastern Europe,26
user_02433,Android mid-range,South Asia,768
user_02434,iOS,Southeast Asia,1
user_02435,iOS,Eastern Europe,41
user_02436,Android budget,Western Europe,245
user_02437,iOS,North America,263
user_02438,iOS,Western Europe,3
user_02439,Android budget,North America,164
user_02440,Android flagship,Eastern Europe,420
user_02441,iOS,Western Europe,131
user_02442,Android budget,North America,25
user_02443,Android budget,Eastern Europe,4
user_02444,iOS,Southeast Asia,814
user_02445,Android budget,North America,194
user_02446,Android budget,South Asia,15
user_02447,Android budget,North America,939
user_02448,Android budget,Southeast Asia,327
user_02449,iOS,Western Europe,263
user_02450,Android mid-range,North America,35
user_02451,Android mid-range,North America,237
user_02452,Android flagship,Latin America,256
user_02453,Android budget,North America,231
user_02454,iOS,North America,54
user_02455,iOS,North America,997
user_02456,Android flagship,North America,168
user_02457,Android budget,Western Europe,2
user_02458,Android flagship,North America,795
user_02459,iOS,Southeast Asia,63
user_02460,Android mid-range,Western Europe,58
user_02461,Android flagship,Latin America,357
user_02462,Android mid-range,South Asia,665
user_02463,Android budget,North America,602
user_02464,Android budget,North America,130
user_02465,Android flagship,Southeast Asia,431
user_02466,Android flagship,North America,162
user_02467,iOS,North America,1108
user_02468,Android mid-range,Southeast Asia,785
user_02469,Android mid-range,Southeast Asia,19
user_02470,Android budget,Western Europe,361
user_02471,Android mid-range,North America,72
user_02472,Android budget,North America,330
user_02473,Android mid-range,Eastern Europe,14
user_02474,Android flagship,Latin America,90
user_02475,Android budget,Western Europe,37
user_02476,Android budget,Eastern Europe,129
user_02477,Android budget,South Asia,930
user_02478,Android mid-range,Latin America,842
user_02479,Android budget,Eastern Europe,240
user_02480,Android mid-range,Latin America,1001
user_02481,Android mid-range,North America,7
user_02482,iOS,North America,4
user_02483,iOS,Southeast Asia,86
user_02484,iOS,Eastern Europe,30
user_02485,iOS,Latin America,300
user_02486,Android flagship,Western Europe,30
user_02487,Android budget,Latin America,658
user_02488,iOS,Western Europe,235
user_02489,Android budget,South Asia,353
user_02490,iOS,North America,837
user_02491,Android budget,Southeast Asia,42
user_02492,Android flagship,North America,316
user_02493,iOS,South Asia,131
user_02494,iOS,Latin America,215
user_02495,Android mid-range,North America,9
user_02496,Android mid-range,Western Europe,153
user_02497,Android mid-range,South Asia,0
user_02498,Android mid-range,Southeast Asia,81
user_02499,iOS,Western Europe,137
user_02500,iOS,Western Europe,1171
user_02501,Android flagship,Eastern Europe,56
user_02502,Android budget,North America,2
user_02503,Android budget,North America,638
user_02504,Android budget,Southeast Asia,83
user_02505,Android flagship,Eastern Europe,60
user_02506,Android budget,Latin America,16
user_02507,Android flagship,Latin America,88
user_02508,Android budget,North America,582
user_02509,Android mid-range,Western Europe,175
user_02510,iOS,North America,928
user_02511,Android mid-range,Latin America,38
user_02512,Android budget,South Asia,1091
user_02513,Android budget,Southeast Asia,442
user_02514,Android budget,South Asia,13
user_02515,Android mid-range,Southeast Asia,41
user_02516,Android mid-range,North America,330
user_02517,Android flagship,North America,629
user_02518,Android budget,Southeast Asia,58
user_02519,Android budget,Western Europe,313
user_02520,iOS,North America,1123
user_02521,Android mid-range,Southeast Asia,234
user_02522,Android budget,North America,167
user_02523,iOS,Latin America,863
user_02524,Android mid-range,South Asia,578
user_02525,Android budget,Western Europe,278
user_02526,Android budget,North America,6
user_02527,Android mid-range,South Asia,47
user_02528,iOS,North America,878
user_02529,iOS,Southeast Asia,114
user_02530,Android mid-range,South Asia,765
user_02531,iOS,Eastern Europe,1194
user_02532,Android mid-range,Latin America,1113
user_02533,iOS,Southeast Asia,359
user_02534,iOS,Latin America,207
user_02535,Android budget,South Asia,239
user_02536,Android flagship,Western Europe,24
user_02537,Android budget,South Asia,2
user_02538,Android budget,North America,22
user_02539,Android mid-range,Western Europe,5
user_02540,iOS,North America,3
user_02541,Android mid-range,Eastern Europe,180
user_02542,iOS,North America,325
user_02543,Android mid-range,Western Europe,3
user_02544,Android mid-range,North America,16
user_02545,Android budget,Eastern Europe,1138
user_02546,Android flagship,North America,1144
user_02547,Android budget,North America,254
user_02548,Android mid-range,North America,965
user_02549,Android mid-range,North America,8
user_02550,Android mid-range,South Asia,170
user_02551,iOS,North America,365
user_02552,iOS,Eastern Europe,33
user_02553,Android budget,Western Europe,73
user_02554,Android budget,North America,50
user_02555,Android budget,Western Europe,48
user_02556,Android flagship,North America,1087
user_02557,Android budget,South Asia,12
user_02558,iOS,South Asia,153
user_02559,iOS,North America,29
user_02560,iOS,South Asia,936
user_02561,Android flagship,Southeast Asia,115
user_02562,iOS,Southeast Asia,783
user_02563,Android budget,Southeast Asia,574
user_02564,iOS,Western Europe,777
user_02565,iOS,Eastern Europe,496
user_02566,Android mid-range,Southeast Asia,699
user_02567,Android flagship,Eastern Europe,117
user_02568,iOS,South Asia,174
user_02569,iOS,Southeast Asia,880
user_02570,Android budget,South Asia,969
user_02571,Android budget,Western Europe,234
user_02572,iOS,North America,653
user_02573,Android budget,South Asia,17
user_02574,Android budget,Western Europe,10
user_02575,Android flagship,North America,84
user_02576,Android mid-range,North America,352
user_02577,Android budget,Latin America,22
user_02578,Android mid-range,North America,12
user_02579,Android mid-range,Southeast Asia,479
user_02580,Android budget,Latin America,51
user_02581,Android budget,North America,37
user_02582,Android mid-range,Eastern Europe,333
user_02583,iOS,Latin America,23
user_02584,Android budget,Eastern Europe,740
user_02585,Android flagship,Latin America,1147
user_02586,Android flagship,Western Europe,14
user_02587,Android budget,North America,175
user_02588,Android flagship,North America,18
user_02589,Android flagship,North America,124
user_02590,Android flagship,Latin America,88
user_02591,Android flagship,North America,43
user_02592,iOS,North America,29
user_02593,Android flagship,Western Europe,28
user_02594,Android budget,South Asia,60
user_02595,iOS,Western Europe,632
user_02596,Android flagship,Western Europe,795
user_02597,Android budget,Latin America,465
user_02598,iOS,North America,55
user_02599,Android flagship,North America,185
user_02600,Android mid-range,North America,418
user_02601,Android flagship,Latin America,271
user_02602,Android budget,Southeast Asia,23
user_02603,iOS,Western Europe,28
user_02604,Android flagship,Southeast Asia,226
user_02605,Android mid-range,North America,153
user_02606,iOS,Latin America,462
user_02607,Android budget,Eastern Europe,257
user_02608,Android mid-range,North America,21
user_02609,Android budget,North America,243
user_02610,Android flagship,North America,67
user_02611,Android budget,North America,495
user_02612,Android mid-range,North America,15
user_02613,Android mid-range,Southeast Asia,49
user_02614,Android mid-range,North America,1160
user_02615,iOS,Southeast Asia,83
user_02616,Android budget,South Asia,48
user_02617,Android budget,Southeast Asia,194
user_02618,iOS,South Asia,16
user_02619,Android budget,North America,18
user_02620,iOS,Eastern Europe,2
user_02621,iOS,South Asia,25
user_02622,Android mid-range,Latin America,333
user_02623,Android budget,Southeast Asia,109
user_02624,Android flagship,North America,182
user_02625,Android budget,Western Europe,438
user_02626,Android mid-range,North America,716
user_02627,Android budget,North America,707
user_02628,iOS,North America,30
user_02629,Android mid-range,Latin America,728
user_02630,iOS,Western Europe,64
user_02631,Android budget,North America,1125
user_02632,Android mid-range,North America,425
user_02633,Android budget,Southeast Asia,3
user_02634,Android mid-range,Southeast Asia,6
user_02635,iOS,Southeast Asia,597
user_02636,Android budget,Western Europe,625
user_02637,iOS,Eastern Europe,87
user_02638,Android budget,Southeast Asia,252
user_02639,Android flagship,Southeast Asia,629
user_02640,Android mid-range,Western Europe,85
user_02641,Android flagship,Latin America,69
user_02642,iOS,Latin America,728
user_02643,Android mid-range,North America,50
user_02644,Android budget,North America,12
user_02645,Android mid-range,Southeast Asia,34
user_02646,Android mid-range,North America,84
user_02647,Android budget,North America,76
user_02648,Android budget,North America,71
user_02649,iOS,North America,210
user_02650,Android budget,North America,67
user_02651,Android mid-range,North America,53
user_02652,Android budget,North America,363
user_02653,Android mid-range,Southeast Asia,262
user_02654,Android flagship,Western Europe,640
user_02655,Android flagship,Eastern Europe,156
user_02656,Android mid-range,Southeast Asia,565
user_02657,Android budget,Southeast Asia,10
user_02658,Android budget,North America,54
user_02659,iOS,South Asia,240
user_02660,Android mid-range,North America,106
user_02661,Android mid-range,Western Europe,692
user_02662,Android flagship,North America,877
user_02663,Android mid-range,Southeast Asia,15
user_02664,Android mid-range,North America,510
user_02665,iOS,Western Europe,777
user_02666,Android mid-range,Western Europe,6
user_02667,Android budget,Latin America,654
user_02668,Android flagship,Western Europe,528
